단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
023810,KR7023810005,인팩,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8010,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23501,500,20040921,10000,5000000000,12.0,,0,,N,N,Y,2783,161,135,103,10.98,20240630.0,801,,N,N,N
023960,KR7023960008,에쓰씨엔지니어링,ST,3.0,0,18,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,186839,500,19970623,32871,16435640000,12.0,,0,,N,N,Y,742,17,14,13,6.36,20240630.0,525,,N,N,N
024070,KR7024070005,WISCOM,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2050,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16025,500,19961122,15326,7663219000,12.0,,0,,N,N,Y,526,-39,-29,-24,-4.41,20240630.0,314,,N,N,N
024090,KR7024090003,디씨엠,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12340,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9218,500,19990818,11400,6000000000,12.0,,0,,N,N,Y,2183,91,-153,-103,-4.05,20231231.0,1406,,N,N,N
024110,KR7024110009,기업은행,ST,1.0,0,21,0,N,N,Y,6,Y,Y,Y,,N,Y,N,N,N,Y,N,N,N,0,N,N,N,N,N,N,N,Y,14240,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,1594462,5000,20031224,797425,3987129345000,12.0,,0,,N,Y,Y,165263,18573,18519,13942,8.67,20240630.0,113553,,N,N,N
024720,KR7024720005,콜마홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8060,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,80300,500,20020409,34296,18480739500,12.0,,0,,N,N,Y,3566,141,218,192,4.41,20240630.0,2764,,N,N,N
024890,KR7024890006,대원화성,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1233,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11732,500,19971028,41249,20624576000,12.0,,0,,N,N,Y,545,-64,-59,-59,-23.38,20240630.0,508,,N,N,N
024900,KR7024900003,덕양산업,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3670,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,52239,500,19970623,32564,16282490000,12.0,,0,,N,N,Y,9681,52,107,71,15.6,20240630.0,1195,,N,N,N
025000,KR7025000001,KPX케미칼,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,46700,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,2518,5000,19941227,4840,24200000000,12.0,,0,,N,N,Y,4529,268,478,359,10.94,20240630.0,2260,,N,N,N
025530,KR7025530007,SJM홀딩스,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3605,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,84539,500,19970212,14934,7467004000,12.0,,0,,N,N,Y,1058,94,180,132,8.66,20240630.0,538,,N,N,N
025540,KR7025540006,한국단자,ST,2.0,0,13,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,70600,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,30570,500,19961016,10415,5207500000,12.0,,0,,N,N,Y,7436,916,1082,809,16.63,20240630.0,7352,,N,N,N
025560,KR7025560004,미래산업,ST,3.0,0,14,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,148199,500,19961122,31166,15583432500,12.0,,0,,N,N,Y,111,8,-28,-33,-8.94,20240630.0,395,,N,N,N
025620,KR7025620006,제이준코스메틱,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8689,500,19950708,4484,2242423000,12.0,,0,,N,N,Y,114,-11,0,-16,-7.94,20240630.0,237,,N,N,N
025750,KR7025750001,한솔홈데코,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,235021,1000,20031104,80565,83765149000,12.0,,0,,N,N,Y,1741,64,5,3,0.43,20240630.0,572,,N,N,N
025820,KR7025820002,이구산업,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4300,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,235192,500,19950818,33442,16721000000,12.0,,0,,N,N,Y,4334,102,2,7,0.52,20231231.0,1438,,N,N,N
025860,KR7025860008,남해화학,ST,3.0,0,8,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,N,6450,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,31974,1000,19951110,49678,49678843000,12.0,,0,,N,N,Y,8198,324,278,220,9.09,20240630.0,3204,E56,N,N,N
025890,KR7025890005,한국주강,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1971,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8631,500,19970718,11309,5654629500,12.0,,0,,N,N,Y,538,24,23,25,7.95,20231231.0,222,,N,N,N
026890,KR7026890004,스틱인베스트먼트,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7920,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,73522,500,19971125,41678,20839087500,12.0,,0,,N,N,Y,389,103,84,59,4.67,20240630.0,3300,,N,N,N
026940,KR7026940007,부국철강,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2560,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,27863,500,20081014,20000,10000000000,12.0,,0,,N,N,Y,1914,24,49,36,2.8,20231231.0,512,,N,N,N
026960,KR7026960005,동서,ST,2.0,0,16,0,N,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,18190,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,106640,500,20160715,99700,49850000000,12.0,,0,,N,Y,Y,2484,230,1091,1002,12.25,20240630.0,18135,,N,N,N
027410,KR7027410000,BGF,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3515,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,59315,1000,20140519,95716,95716791000,12.0,,0,,N,N,Y,2105,254,304,292,3.33,20240630.0,3364,,N,N,N
027740,KR7027740000,마니커,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,185919,500,20021029,63511,31755614000,12.0,,0,,N,N,Y,1653,-50,-50,-50,-24.36,20240630.0,603,,N,N,N
027970,KR7027970003,한국제지,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1074,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23543,1000,19960703,190178,190178237000,12.0,,0,,N,N,Y,3966,229,147,101,4.56,20240630.0,2042,,N,N,N
028050,KR7028050003,삼성E&A,ST,1.0,0,26,0,N,N,N,1,Y,N,Y,,N,Y,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,Y,23850,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,711594,5000,19961224,196000,980000000000,12.0,,0,,N,Y,Y,50710,4719,5124,3694,25.51,20240630.0,46746,511,N,N,N
028100,KR7028100006,동아지질,ST,3.0,0,18,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12700,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,9677,500,20090612,14052,7026323000,12.0,,0,,N,N,Y,1854,38,65,60,5.29,20240630.0,1784,,N,N,N
028260,KR7028260008,삼성물산,ST,1.0,0,16,0,N,N,N,1,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,150200,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,333523,100,20141218,177784,18370278100,12.0,,0,,N,Y,Y,218006,16127,21039,15562,7.39,20240630.0,267031,511,N,N,N
02826K,KR702826K016,삼성물산우B,ST,0.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,109600,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,2812,100,20150915,1467,146759000,12.0,,9,,N,N,N,0,0,0,0,0.0,,1608,,N,N,N
028670,KR7028670008,팬오션,ST,2.0,0,19,0,N,N,N,9,N,N,Y,,N,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,Y,N,3540,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,1936473,1000,20070921,534569,534569512000,12.0,,0,,N,Y,Y,22089,2333,1715,1701,6.84,20240630.0,18923,HRM,N,N,N
029460,KR7029460003,케이씨,ST,3.0,0,14,0,Y,N,N,0,N,N,Y,,N,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17590,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,25259,500,19971125,13554,6777022000,12.0,,0,,N,N,Y,3755,51,197,126,4.08,20240630.0,2384,,N,N,N
029530,KR7029530003,신도리코,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,40600,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,26858,5000,19961224,10080,50400145000,12.0,,0,,N,N,Y,1855,138,497,369,7.33,20240630.0,4092,,N,N,N
029780,KR7029780004,삼성카드,ST,1.0,0,21,0,N,N,Y,6,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,43200,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,98737,5000,20070627,115858,614794455000,12.0,,0,,N,Y,Y,21957,4898,4898,3628,8.87,20240630.0,50051,511,N,N,N
030000,KR7030000004,제일기획,ST,2.0,0,26,0,N,N,N,B,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17800,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,825729,200,19980303,115041,23008245000,12.0,,0,,N,Y,Y,21075,1428,1565,1088,16.46,20240630.0,20477,511,N,N,N
030190,KR7030190003,NICE평가정보,ST,2.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10050,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,135327,500,20230808,60107,30357410000,12.0,,0,,N,N,Y,2539,415,451,364,19.54,20240630.0,6040,,N,N,N
030200,KR7030200000,KT,ST,1.0,0,20,0,N,N,Y,B,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,Y,N,N,N,N,N,N,Y,41800,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,1057023,5000,19981223,252021,1564498835000,12.0,,0,,N,Y,Y,132010,10005,10857,8035,9.08,20240630.0,105345,905,N,N,N
030210,KR7030210009,다올투자증권,ST,3.0,0,21,24,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,Y,N,N,N,N,3025,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,57264,5000,19961119,60911,304555530000,12.0,,0,,N,N,Y,6648,-324,-250,-217,-6.96,20240630.0,1842,,N,N,N
030610,KR7030610000,교보증권,ST,2.0,0,21,24,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,Y,N,N,N,N,5380,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,49660,5000,20020718,113962,569814805000,12.0,,0,,N,N,Y,15733,751,993,730,7.63,20240630.0,6131,KYB,N,N,N
030720,KR7030720007,동원수산,ST,3.0,0,0,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9489,5000,19961122,4653,23269025000,12.0,,0,,N,N,Y,962,50,54,41,17.91,20240630.0,272,,N,N,N
031430,KR7031430002,신세계인터내셔날,ST,2.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12780,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,77198,1000,20110714,35700,35700000000,12.0,,0,,N,N,Y,6303,245,326,281,6.61,20240630.0,4562,577,N,N,N
031440,KR7031440001,신세계푸드,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,35750,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,2476,5000,20100429,3872,19362400000,12.0,,0,,N,N,Y,7758,143,120,98,6.7,20240630.0,1384,577,N,N,N
031820,KR7031820004,콤텍시스템,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,582,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,277884,500,19970212,121051,60525733000,12.0,,0,,N,N,Y,3734,12,96,80,11.63,20240630.0,704,,N,N,N
032350,KR7032350001,롯데관광개발,ST,2.0,0,26,0,N,N,N,8,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9430,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,178764,500,20060608,76196,38098091500,12.0,,0,,N,Y,Y,2223,147,-686,-410,-34.98,20240630.0,7185,,N,N,N
032560,KR7032560005,황금에스티,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5420,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,6724,500,20091029,17000,8500000000,12.0,,0,,N,N,Y,1573,85,127,96,4.35,20240630.0,921,,N,N,N
032640,KR7032640005,LG유플러스,ST,1.0,0,20,0,N,N,N,B,Y,N,Y,,N,N,N,N,N,N,N,N,N,0,Y,N,N,N,N,N,N,Y,9870,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1274173,5000,20080421,436611,2573969175000,12.0,,0,,N,Y,Y,70707,4749,3703,2950,6.9,20240630.0,43093,282,N,N,N
032830,KR7032830002,삼성생명,ST,1.0,0,21,25,N,N,Y,6,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,Y,N,Y,99900,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,289914,500,20100512,200000,100000000000,12.0,,0,,N,Y,Y,172162,16518,18245,14521,6.67,20240630.0,199800,511,N,N,N
033180,KR7033180001,KH 필룩스,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6630,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20011226,18903,9601789500,12.0,,0,,N,N,Y,805,-38,259,171,8.27,20240630.0,1253,,N,N,N
033240,KR7033240003,자화전자,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17510,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,89385,500,19990106,22155,11077935000,12.0,,0,,N,N,Y,3148,246,166,123,6.29,20240630.0,3879,,N,N,N
033250,KR7033250002,체시스,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4218609,500,19990811,32000,16000000000,12.0,,0,,N,N,Y,460,32,38,38,21.53,20240630.0,403,,N,N,N
033270,KR7033270000,유나이티드제약,ST,3.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,21500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,27671,500,20071023,16333,8166911000,12.0,,0,,N,N,Y,2789,549,601,483,13.47,20231231.0,3511,,N,N,N
033530,KR7033530007,에스제이지세종,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4850,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,19634,500,20020925,27820,13910480500,12.0,,0,,N,N,Y,9258,397,485,350,16.05,20240630.0,1349,,N,N,N
033780,KR7033780008,KT&G,ST,1.0,0,0,0,Y,N,Y,7,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,107100,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,434967,5000,19991008,130322,954959485000,12.0,,0,,N,Y,Y,27160,5586,7998,5984,12.92,20240630.0,139575,KTG,N,N,N
033920,KR7033920000,무학,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,56374,200,20100720,28500,5700000000,12.0,,0,,N,N,Y,785,104,407,312,11.33,20240630.0,1795,,N,N,N
034020,KR7034020008,두산에너빌리티,ST,1.0,0,12,0,Y,N,N,2,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,Y,N,N,Y,17960,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,5353964,5000,20001025,640561,3202805730000,12.0,,0,,N,Y,Y,82484,6679,6855,4818,7.62,20240630.0,115044,391,N,N,N
034120,KR7034120006,SBS,ST,3.0,0,26,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,Y,N,N,N,N,N,N,N,15080,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,41588,5000,20030625,18551,92756190000,12.0,,0,,N,N,Y,4846,-25,201,179,4.06,20240630.0,2797,844,N,N,N
034220,KR7034220004,LG디스플레이,ST,1.0,0,13,0,Y,N,N,5,Y,N,Y,,N,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,11500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2368357,5000,20040723,500000,2500000000000,12.0,,0,,N,Y,Y,119612,-5631,-14220,-1232,-34.7,20240630.0,57500,282,N,N,N
034230,KR7034230003,파라다이스,ST,2.0,0,26,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11040,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,429640,500,20240624,91771,47446830500,12.0,,0,,N,Y,Y,5380,804,634,545,5.69,20240630.0,10131,,N,N,N
034300,KR7034300004,신세계건설,ST,3.0,0,18,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9744,5000,20020617,7760,38802770000,12.0,,0,,N,N,Y,4248,-643,-740,-364,-17.4,20240630.0,1107,577,N,N,N
034310,KR7034310003,NICE,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11210,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,55203,500,20040204,37503,18941150000,12.0,,0,,N,N,Y,14269,857,779,501,6.41,20240630.0,4204,,N,N,N
034590,KR7034590000,인천도시가스,ST,3.0,0,17,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,25600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,818,5000,20061107,4374,21873770000,12.0,,0,,N,N,Y,7813,165,222,175,8.51,20231231.0,1119,,N,N,N
034730,KR7034730002,SK,ST,1.0,0,21,0,N,N,Y,4,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,154000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,507998,200,20091111,72502,16029865800,12.0,,0,,N,Y,Y,638226,21002,18055,11794,3.18,20240630.0,111654,535,N,N,N
03473K,KR703473K016,SK우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,127800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2925,200,20150817,566,113227000,12.0,,9,,N,N,N,0,0,0,0,0.0,,723,,N,N,N
034830,KR7034830000,한국토지신탁,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1046,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,311153,1000,20160711,252489,252489230000,12.0,,0,,N,N,Y,958,197,-295,-212,-4.09,20240630.0,2641,,N,N,N
035000,KR7035000009,HS애드,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6380,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5705,1000,19990811,16567,17571493000,12.0,,0,,N,N,Y,2111,-14,-16,-7,-0.78,20240630.0,1057,282,N,N,N
035150,KR7035150002,백산,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14250,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,185409,500,19990811,21500,14145000000,12.0,,0,,N,N,Y,2346,383,415,304,28.51,20240630.0,3063,,N,N,N
035250,KR7035250000,강원랜드,ST,2.0,0,26,0,N,N,Y,8,Y,N,Y,,N,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17730,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,2054407,500,20030904,213940,106970250000,12.0,,0,,N,Y,Y,7063,1497,3110,2538,13.69,20240630.0,37931,,N,N,N
035420,KR7035420009,NAVER,ST,1.0,0,26,0,N,N,N,B,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,159900,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,780267,100,20081128,160784,16481339500,12.0,,0,,N,Y,Y,51365,9120,11275,8879,7.25,20240630.0,257094,LB4,N,N,N
035510,KR7035510007,신세계 I&C,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9050,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,23757,500,20060518,17200,8600000000,12.0,,0,,N,N,Y,3019,176,212,164,8.44,20240630.0,1556,577,N,N,N
035720,KR7035720002,카카오,ST,1.0,0,26,0,N,N,N,B,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,34900,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,1194728,100,20170710,443527,44402738900,12.0,,0,,N,Y,Y,39932,2543,3055,1548,3.55,20240630.0,154791,KAO,N,N,N
036420,KR7036420008,콘텐트리중앙,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9730,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,20781,5000,20191018,19262,96311540000,12.0,,0,,N,N,Y,4477,-166,-585,-560,-195.32,20240630.0,1874,,N,N,N
036460,KR7036460004,한국가스공사,ST,1.0,0,17,0,N,N,N,7,Y,N,Y,,Y,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,50800,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,4763427,5000,19991215,92313,461565000000,12.0,,0,,N,Y,Y,203005,13873,8283,6602,13.15,20240630.0,46895,,N,N,N
036530,KR7036530004,SNT홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,Y,,N,N,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,22300,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,15564,500,20021022,16303,8351943000,12.0,,0,,N,N,Y,8257,1238,1697,1298,12.91,20240630.0,3635,,N,N,N
036570,KR7036570000,엔씨소프트,ST,1.0,0,26,0,N,N,N,B,Y,N,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,182900,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,105773,500,20030522,21954,10977011000,12.0,,0,,N,Y,Y,7668,346,1633,1282,7.93,20240630.0,40153,,N,N,N
036580,KR7036580009,팜스코,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2310,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13192,500,19991025,36727,18363971500,12.0,,0,,N,N,Y,7983,371,-292,-323,-31.44,20240630.0,848,HRM,N,N,N
037270,KR7037270006,YG PLUS,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2485,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,33218,500,20030801,63429,32339705000,12.0,,0,,N,N,Y,896,0,35,21,1.44,20240630.0,1576,,N,N,N
037560,KR7037560000,LG헬로비전,ST,3.0,0,26,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,Y,N,N,N,N,N,N,N,2620,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,74021,2500,20121109,77446,193617162500,12.0,,0,,N,N,Y,5508,115,89,67,2.37,20240630.0,2029,282,N,N,N
037710,KR7037710001,광주신세계,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,29850,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,3915,1000,20020207,7957,7957190000,12.0,,0,,N,N,Y,1796,549,630,483,6.0,20231231.0,2375,577,N,N,N
