단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,벤처기업,저유동성,KRX,ETP,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,투자주의,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,KOSDAQ150,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
147760,KR7147760003,피엠티,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3230,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15514,500,20161212,10819,5409933000,12,,0,,N,N,330,-53,-55,-56,-11,20231231.0,349,,N,N,N
147830,KR7147830004,제룡산업,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6840,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,848006,500,20120213,20000,10000000000,12,,0,,N,N,409,56,89,73,10,20231231.0,1368,,N,N,N
148150,KR7148150006,세경하이테크,ST,2.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5250,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,625094,500,20190730,35860,17930214500,12,,0,,N,N,1727,227,-297,-333,-36,20240630.0,1882,,N,N,N
148250,KR7148250004,알엔투테크놀로지,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3990,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5721,500,20160622,7391,3823244500,12,,0,,N,N,67,-13,-5,-6,-3,20240630.0,294,,N,N,N
148780,KR7148780000,비큐AI,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,72229,500,20220620,31445,15722862500,12,,0,,N,N,82,-3,-1,-1,-2,20240630.0,314,,N,N,N
148930,KR7148930001,에이치와이티씨,ST,3.0,0,1009,1026,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4660,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11701,500,20220809,10175,5087606500,12,,0,,N,N,165,5,17,17,6,20240630.0,474,,N,N,N
149950,KR7149950008,아바텍,ST,2.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,32524,500,20121106,15607,8153750000,12,,0,,N,N,758,22,55,48,3,20231231.0,1794,,N,N,N
149980,KR7149980005,하이로닉,ST,3.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7270,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,322472,100,20141217,18591,1859136300,12,,0,,N,N,151,19,33,28,8,20240630.0,1351,,N,N,N
150840,KR7150840007,인트로메딕,ST,2.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5850,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20131219,42997,4299790100,12,,0,,N,N,59,-7,-54,-54,-151,20240630.0,2515,,N,N,N
150900,KR7150900009,파수,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,50226,500,20131018,11676,5838211000,12,,0,,N,N,194,-8,-3,-6,-3,20240630.0,601,,N,N,N
151860,KR7151860004,KG에코솔루션,ST,2.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5690,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,69211,500,20130724,49603,26853361000,12,,0,,N,N,36938,1590,1936,1563,11,20240630.0,2822,,N,N,N
151910,KR7151910007,퓨처코어,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,640,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20120802,190071,19007172200,12,,0,,N,N,290,7,-15,-19,-11,20240630.0,1216,,N,N,N
153460,KR7153460001,네이블,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,547,500,20120719,6530,3265007000,12,,0,,N,N,134,-21,-15,-14,-4,20231231.0,423,,N,N,N
153490,KR7153490008,우리이앤엘,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,810,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,80422,500,20130205,51480,25740000000,12,,0,,N,N,749,66,104,83,19,20240630.0,416,,N,N,N
153710,KR7153710009,옵티팜,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10514,500,20181026,14669,7334979000,12,,0,,N,N,174,-26,-24,-24,-9,20231231.0,784,,N,N,N
154030,KR7154030001,아시아종묘,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2410,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,123664,500,20180212,11591,5795676000,9,,0,,N,N,172,-15,-12,-12,-7,20240630.0,279,,N,N,N
154040,KR7154040000,다산솔루에타,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1403,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11912,500,20131227,17950,8975047000,12,,0,,N,N,431,23,-9,-10,-10,20240331.0,251,,N,N,N
155650,KR7155650005,와이엠씨,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4035,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33261,500,20121115,19474,9987179000,12,,0,,N,N,803,45,47,37,6,20240630.0,785,,N,N,N
156100,KR7156100000,엘앤케이바이오,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,77201,500,20161130,19936,9968371500,12,,0,,N,N,163,12,40,41,25,20240630.0,1365,,N,N,N
158430,KR7158430009,아톤,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4065,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,209900,100,20191017,22602,2260247400,12,,0,,N,N,305,73,65,56,12,20240630.0,918,,N,N,N
159010,KR7159010008,아스플로,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7350,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,8125,500,20211007,13334,6667369500,12,,0,,N,N,474,28,16,15,5,20240630.0,980,,N,N,N
159580,KR7159580000,제로투세븐,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4105,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,88674,500,20130219,20032,10016318000,12,,0,,N,N,341,14,16,9,2,20240630.0,822,,N,N,N
159910,KR7159910009,스킨앤스킨,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,798,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,245939,100,20121227,36410,3641009800,12,,0,,N,N,80,-33,-31,-31,-37,20240630.0,290,,N,N,N
160190,KR7160190005,하이젠알앤엠,ST,0.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11120,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,698897,500,20240627,30888,15444000000,12,,0,,N,N,377,9,4,4,1,20240630.0,3434,,N,N,N
160550,KR7160550000,NEW,ST,3.0,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,18777,500,20141223,27906,13953053000,12,,0,,N,N,440,-93,-106,-100,-18,20240630.0,627,,N,N,N
160600,KR7160600003,이큐셀,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3100,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20150626,34482,17241276000,12,,0,,N,N,591,47,82,66,23,20240630.0,1068,,N,N,N
160980,KR7160980009,싸이맥스,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10730,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,52923,500,20150617,10924,5462121500,12,,0,,N,N,816,97,96,86,10,20240630.0,1172,,N,N,N
161580,KR7161580006,필옵틱스,ST,2.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,18000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1215335,500,20170601,22843,11810531000,12,,0,,N,N,1911,45,53,53,3,20240630.0,4111,,N,N,N
162300,KR7162300008,신스틸,ST,3.0,0,1009,1026,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2495,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,119611,100,20221223,41471,4147138200,12,,0,,N,N,1969,77,25,9,3,20240630.0,1034,,N,N,N
163730,KR7163730005,핑거,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9430,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1723861,500,20210129,9360,4680304000,12,,0,,N,N,314,-1,4,4,1,20240630.0,882,,N,N,N
164060,KR7164060006,이루다,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7290,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,103023,500,20200806,21200,10600467000,12,,0,,N,N,263,7,5,3,2,20240630.0,1545,,N,N,N
166090,KR7166090001,하나머티리얼즈,ST,1.0,0,1009,1028,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,28600,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,130857,500,20170428,19777,9888837000,12,,0,,N,Y,1191,161,152,111,6,20240630.0,5656,,N,N,N
166480,KR7166480004,코아스템켐온,ST,2.0,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,12110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,162760,500,20150626,32870,16435188000,12,,0,,N,N,155,-85,-254,-255,-261,20240630.0,3980,,N,N,N
168330,KR7168330009,내츄럴엔도텍,ST,3.0,1006,0,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,1762,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,75543,500,20131031,31754,15877450000,12,,0,,N,N,110,-19,-19,-19,-14,20240630.0,559,,N,N,N
168360,KR7168360006,펨트론,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3395,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,490946,500,20221124,21288,10644142000,12,,0,,N,N,254,-39,-39,-27,-18,20240630.0,722,,N,N,N
169330,KR7169330008,엠브레인,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,30724,500,20200701,18256,9128459000,6,,0,,N,N,414,21,21,21,8,20240331.0,383,,N,N,N
170030,KR7170030001,현대공업,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,135752,500,20131204,15340,7670000000,12,,0,,N,N,1659,81,119,90,12,20240630.0,897,,N,N,N
170790,KR7170790000,파이오링크,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15739,500,20130801,6856,3428165000,12,,0,,N,N,590,90,105,106,14,20231231.0,586,,N,N,N
170920,KR7170920003,엘티씨,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,20241,500,20131008,9805,4902810000,12,,0,,N,N,1074,53,17,11,1,20240630.0,914,,N,N,N
171010,KR7171010002,램테크놀러지,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4030,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25942,500,20131118,14298,7149376000,12,,0,,N,N,236,-7,-9,-8,-3,20240630.0,576,,N,N,N
171090,KR7171090004,선익시스템,ST,2.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,57000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,127498,500,20170920,9494,4747202500,12,,0,,N,N,599,63,-97,-86,-25,20240630.0,5411,,N,N,N
171120,KR7171120009,라이온켐텍,ST,3.0,0,1009,1023,N,N,Y,,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,2165,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24842,500,20131119,35901,18422228000,12,,0,,N,N,692,61,59,47,7,20240630.0,777,,N,N,N
172670,KR7172670002,에이엘티,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9690,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,18641,500,20230727,8960,4480129500,12,,0,,N,N,183,-53,-69,-45,-8,20240630.0,868,,N,N,N
173130,KR7173130006,오파스넷,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6770,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1579491,500,20180824,13046,6523236500,12,,0,,N,N,721,18,18,15,6,20240630.0,883,,N,N,N
173940,KR7173940008,에프엔씨엔터,ST,3.0,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3510,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24571,500,20141204,15392,7696404000,12,,0,,N,N,360,-12,-11,-17,-10,20240630.0,540,,N,N,N
174880,KR7174880005,장원테크,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,2650,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20160715,4381,2190632500,12,,0,,N,N,362,27,10,10,3,20240630.0,116,,N,N,N
174900,KR7174900001,앱클론,ST,2.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,16100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,738660,500,20170918,17425,8712555500,12,,0,,N,N,31,-115,-128,-128,-40,20231231.0,2805,,N,N,N
175140,KR7175140003,휴먼테크놀로지,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,6030,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,235691,500,20150923,21515,10757646000,12,,0,,N,N,158,-40,-25,-25,-9,20240630.0,1297,,N,N,N
175250,KR7175250000,아이큐어,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2035,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,92874,500,20180712,37558,18779184000,12,,0,,N,N,328,-81,-58,-57,-19,20240630.0,764,,N,N,N
177350,KR7177350006,베셀,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,308,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1682162,500,20150619,89372,44686021500,12,,0,,N,N,148,-60,-49,-49,-38,20240630.0,275,,N,N,N
177830,KR7177830007,파버나인,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3210,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,45293,500,20140804,14288,7144376500,12,,0,,N,N,657,47,53,46,12,20240630.0,458,,N,N,N
178320,KR7178320008,서진시스템,ST,1.0,0,1009,1028,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,26800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,383239,500,20170327,56120,28060147500,12,,0,,N,Y,6345,744,705,521,17,20240630.0,15040,,N,N,N
178780,KR7178780003,일월지엠엘,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,8650,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20150630,14349,7174597500,12,,0,,N,N,77,-6,-2,2,3,20240630.0,1241,,N,N,N
179290,KR7179290002,엠아이텍,ST,2.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7220,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,117187,500,20181129,32365,16376589000,12,,0,,N,N,464,141,153,128,14,20231231.0,2336,,N,N,N
179530,KR7179530001,애드바이오텍,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3290,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32562,500,20220124,9140,4570222000,12,,0,,N,N,48,-23,-68,-68,-128,20240630.0,300,,N,N,N
179900,KR7179900006,유티아이,ST,2.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,20550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,30447,500,20170927,16286,8143447500,12,,0,,N,N,95,-119,12,-16,-19,20240630.0,3346,,N,N,N
180400,KR7180400004,DXVX,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1793191,500,20151120,30219,15109716000,12,,0,,N,N,212,-54,-104,-111,-144,20240630.0,1027,,N,N,N
182360,KR7182360008,큐브엔터,ST,3.0,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14920,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,86614,500,20131121,14571,7285778500,12,,0,,N,N,1011,109,109,65,12,20240630.0,2174,,N,N,N
182400,KR7182400002,엔케이맥스,ST,3.0,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,Y,N,N,N,N,N,2020,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20151023,85518,42759415500,12,,0,,N,N,42,-72,-288,-287,-53,20240630.0,1727,,N,N,N
183300,KR7183300003,코미코,ST,1.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,55700,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,111959,500,20170323,10460,5230342000,12,,0,,N,N,2516,647,619,420,20,20240630.0,5826,,N,N,N
183490,KR7183490002,엔지켐생명과학,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1501,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,73383,500,20180221,85065,42532781000,12,,0,,N,N,418,-58,-44,-44,-5,20240630.0,1276,,N,N,N
184230,KR7184230001,SGA솔루션즈,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,517,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,211588,100,20131220,62599,6259916100,12,,0,,N,N,180,-43,-49,-43,-17,20240630.0,323,,N,N,N
185490,KR7185490000,아이진,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3320,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,73622,500,20151116,27029,13514892000,12,,0,,N,N,11,-73,-66,-66,-20,20240630.0,897,,N,N,N
186230,KR7186230009,그린플러스,ST,3.0,0,1009,1026,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9910,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,128404,500,20190807,10820,5410094000,12,,0,,N,N,388,-3,-13,-15,-6,20240630.0,1072,,N,N,N
187220,KR7187220009,디티앤씨,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3005,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,69041,500,20141217,11698,5849010500,12,,0,,N,N,526,-51,-41,-38,5,20240630.0,351,,N,N,N
187270,KR7187270004,신화콘텍,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3420,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,27150,500,20140808,10143,5071922500,12,,0,,N,N,259,36,47,42,13,20240630.0,346,,N,N,N
187420,KR7187420005,제노포커스,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3465,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,45922,500,20150529,23675,11837680500,12,,0,,N,N,162,-4,-9,-10,-12,20240630.0,820,,N,N,N
187660,KR7187660006,현대ADM,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,82731,100,20210603,21836,2183625000,12,,0,,N,N,56,-123,-143,-142,-138,20240630.0,676,,N,N,N
187790,KR7187790001,나노,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,1025,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20140508,30840,15420415000,12,,0,,N,N,417,32,40,69,120,20240630.0,316,,N,N,N
187870,KR7187870001,디바이스이엔지,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,14960,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,5481,500,20171220,7036,3518304500,12,,0,,N,N,156,-26,0,1,0,20240630.0,1052,,N,N,N
188260,KR7188260004,세니젠,ST,3.0,0,1009,1031,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3295,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,537933,500,20231103,7228,3614235000,12,,0,,N,N,223,-63,-88,-88,-1860,20231231.0,238,,N,N,N
189300,KR7189300007,인텔리안테크,ST,2.0,0,1009,1028,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,52900,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,56928,500,20161018,10733,5366667000,12,,0,,N,Y,1184,-84,-11,-22,-2,20240630.0,5677,,N,N,N
189330,KR7189330004,씨이랩,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,120567,500,20210224,6092,3046142000,12,,0,,N,N,26,-39,-38,-38,-59,20240630.0,456,,N,N,N
189690,KR7189690001,포시에스,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2340,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16257,500,20150211,27321,13660984500,6,,0,,N,N,313,45,49,47,7,20240630.0,639,,N,N,N
189860,KR7189860000,서전기전,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,78046,500,20141224,9698,4849390000,12,,0,,N,N,433,-35,-37,-37,-12,20231231.0,436,,N,N,N
189980,KR7189980006,흥국에프엔비,ST,3.0,0,1009,1019,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,247915,100,20150807,40137,4013782700,12,,0,,N,N,519,55,37,28,6,20240630.0,722,,N,N,N
190510,KR7190510008,나무가,ST,2.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12900,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,59378,500,20151112,16264,8329931500,12,,0,,N,N,2278,112,182,142,18,20240630.0,2098,,N,N,N
190650,KR7190650002,코리아에셋투자증권,ST,3.0,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5930,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9312,5000,20191120,6388,31940000000,3,,0,,N,N,2173,79,70,58,6,20240331.0,378,,N,N,N
191410,KR7191410000,육일씨엔에쓰,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1732,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,34417,500,20151224,11204,5602127500,12,,0,,N,N,127,7,7,9,7,20240630.0,194,,N,N,N
191420,KR7191420009,테고사이언스,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,15620,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5036,500,20141106,8108,4054417000,12,,0,,N,N,32,-10,42,42,17,20240630.0,1266,,N,N,N
192250,KR7192250009,케이사인,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1028,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,910315,100,20140428,70671,7067125700,12,,0,,N,N,172,-10,-19,-14,-1,20240630.0,726,,N,N,N
192390,KR7192390003,윈하이텍,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3835,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,44169,500,20140725,10924,5462495500,12,,0,,N,N,670,107,108,87,24,20240630.0,418,,N,N,N
192410,KR7192410009,휴림네트웍스,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3185,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1335691,100,20140814,14235,1423553000,12,,0,,N,N,76,-28,-55,-55,-24,20240630.0,453,,N,N,N
192440,KR7192440006,슈피겐코리아,ST,3.0,0,1009,1031,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,22650,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,5423,500,20141105,6216,3108181500,12,,0,,N,N,2050,89,166,117,5,20240630.0,1408,,N,N,N
193250,KR7193250008,링크드,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,480,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,50683,100,20141229,63323,6332337700,12,,0,,N,N,75,-33,-65,-68,-19,20240630.0,303,,N,N,N
194480,KR7194480000,데브시스터즈,ST,2.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,36950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,49956,500,20141006,12035,6017740000,12,,0,,N,N,1140,131,161,158,22,20240630.0,4447,,N,N,N
194700,KR7194700001,노바렉스,ST,3.0,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9650,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,37920,500,20181114,18754,9377424000,12,,0,,N,N,1383,109,126,110,10,20240630.0,1809,,N,N,N
